date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_65Plus_Entity,Census2019_12PlusPop,Administered_12Plus,Admin_Per_100k_12Plus,Distributed_Per_100k_12Plus,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose2_Recip_12Plus,Administered_Dose2_Recip_12PlusPop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Janssen_12Plus,Series_Complete_Unk_Manuf_12Plus,Administered_12Plus_Entity
3/26/2021,FL,FLA,Florida,21477737,Report,11974735,8811431,55754,41026,4230845,4367640,200719,12227,5546514,25.8,13.4,5536363,32.1,8799869,51020,69428,3325548,73.9,5825072,129523,266263,2872371,2871110,16.6,5602700,5996835,375200,0,1397237,1471084,199229,4050,1396654,1470406,199140,4050,1057949,1085261,68942,3481,3071600,14.3,3070250,17.8,2215633,49.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,GA,GAA,Georgia,10617423,Report,5319955,3530980,50106,33256,1832835,1636567,61324,254,2256114,21.2,11,2250144,27.7,3524450,43439,65569,1010055,66.6,1788315,117889,350700,1170270,1169752,14.4,2608500,2567955,143500,0,642166,527936,58825,168,642094,527490,58719,168,421350,291115,7362,105,1229095,11.6,1228471,15.1,719932,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,HI,HIA,Hawaii,1415872,Report,889800,659606,62845,46587,235328,322853,7665,93760,420788,29.7,17.1,418943,37.5,658121,58971,79731,160617,59.8,251922,93844,331461,242591,242327,21.7,382200,487500,20100,0,94438,130123,7766,18030,94392,129922,7749,18013,45297,46356,2427,1407,250357,17.7,250076,22.4,95487,35.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,IA,IAA,Iowa,3155070,Report,1662335,1402543,52688,44454,734759,631591,36074,119,896691,28.4,16.1,894575,36.8,1399638,57640,68459,427870,77.4,714193,129160,300628,508003,507173,20.9,807300,809835,45200,0,276898,231087,36451,18,276886,230269,36440,18,148696,138080,2945,12,544454,17.3,543613,22.4,289733,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,ID,IDA,Idaho,1787065,Report,871825,694887,48785,38884,338982,342680,12991,234,428376,24,14.3,428342,32,694858,51899,65117,202644,69.7,345999,119035,299936,255090,255080,19.1,439300,408525,24000,0,128334,126706,12787,50,128332,126698,12781,50,65443,76110,3914,28,267877,15,267861,20,145495,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,IL,ILA,Illinois,12671821,Report,6752455,5412272,53287,42711,2576607,2727756,105614,2295,3576707,28.2,14.2,3565862,36.2,5398453,54785,68525,1450422,71,2275333,111360,330479,1802746,1799897,18.3,3168900,3402555,181000,0,866628,935374,103180,744,866380,932774,102988,743,411259,416308,22620,488,1905926,15,1902885,19.3,850675,41.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,IN,INA,Indiana,6732219,Report,3217220,2598661,47788,38600,1182152,1366332,46453,3724,1589654,23.6,14.7,1588580,30.8,2597198,50292,62298,772443,71.1,1424462,131197,296315,989898,989497,19.2,1536200,1582620,98400,0,465438,523170,46726,1290,465404,522803,46720,1290,334684,296906,6340,950,1036624,15.4,1036217,20.1,638880,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,KS,KSA,Kansas,2913314,Report,1637485,1170671,56207,40183,613345,539575,17516,235,800279,27.5,14.2,798100,36.1,1168048,52780,73992,365799,76.9,555067,116737,344381,413496,412809,18.7,816300,780585,40600,0,219235,194159,18089,102,219213,193494,18082,102,109223,101876,4636,68,431585,14.8,430891,19.5,215803,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,KY,KYA,Kentucky,4467673,Report,2310035,1924602,51706,43078,926050,956291,42125,136,1300503,29.1,14.4,1296974,37.4,1919876,55411,66671,525862,70.1,818151,109005,307773,641464,640937,18.5,1123700,1129635,56700,0,310381,330989,40017,94,310362,330481,39998,94,131299,177732,12330,62,681481,15.3,680935,19.7,321423,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,LA,LAA,Louisiana,4648794,Report,2445770,1793002,52611,38569,790249,953185,48760,808,1133250,24.4,13.5,1131001,31.8,1790549,50280,68679,505649,68.2,906735,122363,330054,626394,626230,17.6,1166500,1214070,65200,0,249612,376418,47422,364,249593,376274,47394,363,168103,214553,10749,73,673816,14.5,673624,18.9,393478,53.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MA,MAA,Massachusetts,6892503,Report,3846570,3270796,55808,47454,1594115,1597409,79219,53,2154775,31.3,15.8,2148996,38.8,3262649,58896,69436,926362,79.2,1449088,123924,328954,1087678,1085489,19.6,1867300,1877070,102200,0,524809,562861,79245,8,524685,560796,79199,8,228615,293743,37926,4,1166923,16.9,1164688,21,560288,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MD,MDA,Maryland,6045680,Report,3295620,2532593,54512,41891,1211787,1255101,64096,1609,1717992,28.4,14.2,1713415,36.4,2527076,53642,69956,698766,72.8,1061101,110601,343510,856882,855999,18.2,1543600,1668420,83600,0,411816,444623,63076,443,411771,443785,63063,443,185410,194483,24569,210,919958,15.2,919062,19.5,404672,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,ME,MEA,Maine,1344212,Report,757780,639773,56374,47595,313626,305928,20168,51,427081,31.8,16.3,426724,39,639225,58357,69180,231012,81,360763,126466,265641,218494,218287,19.9,384000,351780,22000,0,108597,109882,20278,15,108575,109697,20274,15,57848,73917,10362,7,238772,17.8,238561,21.8,142134,49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MI,MIA,Michigan,9986857,Report,5163450,4006900,51702,40122,1894657,2040260,71983,0,2616763,26.2,14.3,2613339,33.3,4002728,51036,65836,1221548,69.2,1985731,112480,292480,1429808,1429025,18.2,2483000,2536950,143500,0,634076,795668,72828,64,634003,794958,72797,64,367327,422613,20620,51,1502636,15,1501822,19.1,810611,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MN,MNA,Minnesota,5639632,Report,2902370,2479001,51464,43957,1145793,1276885,56128,195,1620242,28.7,15.4,1616275,37.3,2474220,57056,66929,741158,80.5,1180331,128244,315344,870479,869622,20.1,1399900,1424670,77800,0,387459,482973,56567,47,387424,482151,56549,47,189436,265606,29373,19,927046,16.4,926171,21.4,484434,52.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MO,MOA,Missouri,6137428,Report,3241985,2317440,52823,37759,962037,1316074,39017,312,1472899,24,12.5,1470599,30.9,2314435,48553,68011,686491,64.6,1123386,105777,305261,769965,769429,16.1,1504600,1650285,87100,0,303876,466050,40342,39,303839,465552,40327,38,176211,224563,12731,18,810307,13.2,809756,17,413523,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MS,MSA,Mississippi,2976149,Report,1594445,1050114,53574,35284,539427,486765,23193,729,680180,22.9,12.4,679259,29.8,1049040,46060,70007,307517,63.2,506160,104000,327608,370500,370361,16.3,796500,754845,43100,0,190368,180120,22605,12,190344,180005,22598,12,109492,94216,6843,4,393105,13.2,392959,17.3,210555,43.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,MT,MTA,Montana,1068778,Report,612435,475058,57302,44449,248137,218643,8160,118,303060,28.4,16.2,301859,35.9,473486,56355,72892,141748,68.7,235066,113868,296669,172765,172411,20.5,320400,275535,16500,0,91345,81389,8121,31,91324,81056,8117,31,47069,47930,2510,17,180886,16.9,180528,21.5,97526,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NC,NCA,North Carolina,10488084,Report,5455090,4343898,52012,41417,1851982,2377451,114136,329,2837266,27.1,13.8,2825136,34.5,4330519,52893,66628,1235048,70.5,2209417,126174,311525,1446440,1445248,17.7,2589400,2718690,147000,0,583713,862701,112219,26,583579,861643,112003,26,425638,504216,16130,20,1558659,14.9,1557251,19,946004,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,ND,NDA,North Dakota,762062,Report,437720,379564,57439,49807,180165,191607,7792,0,229811,30.2,17.3,228801,39.3,378224,64999,75224,91061,76,167504,139767,365238,131811,131557,22.6,216500,209820,11400,0,64240,67571,7072,0,64220,67337,7061,0,34686,34899,1284,0,138883,18.2,138618,23.8,70869,59.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NE,NEA,Nebraska,1934408,Report,1062220,857343,54912,44321,404569,430335,20709,1730,552599,28.6,15.4,551161,37.8,855459,58660,72838,241086,77.2,407867,130535,339956,297466,297014,20.4,500800,529620,31800,0,143644,153349,21257,473,143614,152927,21251,473,74295,87738,1677,370,318723,16.5,318265,21.8,164080,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NH,NHA,New Hampshire,1359711,Report,714985,574612,52584,42260,306600,253945,14040,27,399555,29.4,14.5,398333,36.1,573000,51881,64736,208199,82,298424,117553,281641,196934,196568,17.8,354900,339885,20200,0,116721,80207,14700,6,116641,79921,14686,6,55700,44525,8547,3,211634,15.6,211254,19.1,108775,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NJ,NJA,New Jersey,8882190,Report,4745885,3958836,53431,44570,1928789,1944348,85224,475,2720391,30.6,15.3,2709228,39,3944354,56806,68349,1008201,68.3,1545908,104769,321638,1360084,1356743,19.5,2258900,2363985,123000,0,648344,711733,85234,7,648254,708482,85211,7,267978,308692,24771,5,1445318,16.3,1441954,20.8,601446,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NM,NMA,New Mexico,2096829,Report,1327385,1162064,63304,55420,528445,613922,18307,1390,739270,35.3,20.7,732273,45.2,1152959,71127,81887,267406,70.8,434384,115036,351526,433118,429568,26.5,610400,683085,33900,0,185080,247684,17798,354,184996,244218,17770,354,79622,92393,6467,215,450916,21.5,447338,27.6,178697,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NV,NVA,Nevada,3080156,Report,1524590,1243965,49497,40386,550437,668274,25254,0,794374,25.8,13.7,793248,33.2,1242528,52043,63857,336063,67.8,570057,114937,307394,421392,421108,17.6,738400,745290,40900,0,188833,232558,24848,1,188813,232294,24846,1,100449,119282,7818,0,446240,14.5,445954,18.7,227549,45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,NY,NYA,New York State,19453561,Report,10822735,8194278,55634,42122,3813674,4192197,187321,1086,5509579,28.3,13.2,5495280,35.6,8176972,53010,70162,2106985,63.9,3241269,98335,328345,2559297,2556145,16.6,5086500,5458635,277600,0,1212467,1346629,185510,201,1212298,1343646,185470,201,547457,585943,56354,129,2744807,14.1,2741615,17.8,1189883,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,OH,OHA,Ohio,11689100,Report,6250105,4805634,53470,41112,2314783,2352465,134344,4042,3111035,26.6,14,3106979,34.1,4800068,52684,68599,1443073,70.5,2437838,119133,305431,1639437,1637967,18,2956500,3123705,169900,0,818226,820096,132263,1115,818176,818680,132243,1111,440544,527980,38251,756,1771700,15.2,1770210,19.4,1007531,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,OK,OKA,Oklahoma,3956971,Report,2478355,1790349,62633,45245,825931,937764,26644,10,1152719,29.1,15.4,1145435,38.1,1781878,59302,82482,459259,72.3,798809,125771,390211,608108,607175,20.2,1207700,1206855,63800,0,272348,335759,26494,1,272320,334854,26483,1,175474,156105,6085,0,634602,16,633658,21.1,337664,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,OR,ORA,Oregon,4217737,Report,2184325,1694736,51789,40181,815761,841613,36271,1091,1095410,26,14.1,1091841,32.6,1689408,50412,65181,527587,68.9,745805,97353,285130,593398,591658,17.7,1062100,1059825,62400,0,285221,307993,36072,184,285050,306424,36051,184,101212,122744,22600,91,629470,14.9,627709,18.7,246647,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,PA,PAA,Pennsylvania,12801989,Report,6947385,5516639,54268,43092,2627451,2772158,116915,115,3739501,29.2,13.9,3730924,36.7,5505317,54147,68330,1683113,70.3,2554314,106725,290277,1780124,1777361,17.5,3370000,3381885,195500,0,870180,909849,118939,95,869994,907273,118931,94,437231,427517,15828,59,1899063,14.8,1896292,18.7,880635,36.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,RI,RIA,Rhode Island,1059361,Report,595895,507094,56250,47868,244585,251105,11403,1,324894,30.7,17.1,324417,37.9,506461,59244,69706,153342,82,247833,132498,318582,181279,181120,21.2,284000,296595,15300,0,94255,87023,11296,1,94251,86868,11296,1,42472,52599,1843,0,192575,18.2,192416,22.5,96914,51.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,SC,SCA,South Carolina,5148714,Report,2624505,1969766,50974,38257,752582,1175951,40208,1025,1295089,25.2,12.8,1292356,32,1966558,48707,65003,671915,71.7,1127300,120307,280090,660266,659820,16.3,1192200,1357005,75300,0,226715,433349,39348,202,226682,432936,39317,202,173217,281334,8143,139,699614,13.6,699137,17.3,462833,49.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,SD,SDA,South Dakota,884659,Report,571555,457075,64607,51667,227661,222516,6885,13,286727,32.4,19.3,285721,42.8,455664,68258,85619,126005,83,219698,144661,376342,171125,170732,25.6,286600,270855,14100,0,85353,85767,6840,5,85339,85388,6838,5,46531,48645,1048,2,177965,20.1,177570,26.6,96226,63.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,TN,TNA,Tennessee,6829174,Report,3451160,2416556,50536,35386,1133173,1237000,43473,2910,1573735,23,11.6,1570875,29.5,2413449,45373,64882,732975,64.1,1222222,106894,301835,794149,793929,14.9,1716400,1647360,87400,0,357511,435849,43424,789,357493,435648,43362,788,229744,235541,8723,533,837573,12.3,837291,15.7,474541,41.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,TX,TXA,Texas,28995881,Report,14628545,10420919,50450,35939,4823930,5349268,247289,432,6819423,23.5,11,6787479,31.4,10373313,48033,67737,2426351,65,3981295,106616,391742,3203742,3188735,14.8,6770300,7412145,446100,0,1520119,1682991,242686,288,1512998,1675107,241549,287,663380,734457,105908,126,3446084,11.9,3429942,15.9,1503872,40.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,UT,UTA,Utah,3205958,Report,1491140,1214131,46512,37871,561638,623192,29301,0,744430,23.2,9.4,741010,32.6,1209657,53177,65551,270578,74,463801,126766,407558,302630,301970,13.3,735200,716040,39900,0,145407,157223,27912,0,145353,156617,27888,0,53278,81175,5923,0,330542,10.3,329858,14.5,140376,38.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,VA,VAA,Virginia,8535519,Report,4387855,3615169,51407,42354,1644593,1882692,87153,731,2379184,27.9,14.3,2370943,35.5,3604847,54008,65739,965515,71.1,1518960,111778,322896,1221335,1219389,18.3,2081400,2201355,105100,0,569411,651701,86725,223,569164,650002,86591,223,261759,289489,30722,164,1308060,15.3,1305980,19.6,582134,42.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,VT,VTA,Vermont,623989,Report,379490,296682,60817,47546,146274,144834,5341,233,192146,30.8,15.6,191745,37.6,296145,58069,74412,105483,84.4,160177,128102,303497,97585,97444,19.1,186100,183690,9700,0,48446,49074,5122,65,48435,48944,5119,65,22119,28481,99,42,102707,16.5,102563,20.1,50741,40.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,WA,WAA,Washington,7614893,Report,4040730,3251437,53064,42698,1526472,1656143,66309,2513,2097456,27.5,14.9,2091584,35.1,3244225,54508,67891,928340,76.7,1559348,128901,334021,1132513,1131192,19,1912800,2022930,105000,0,563624,568424,66554,465,563559,567168,66544,465,308267,309118,23930,342,1199067,15.7,1197736,20.1,641657,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,WI,WIA,Wisconsin,5822434,Report,2938835,2654772,50474,45596,1219481,1386192,48884,215,1701809,29.2,15.9,1696450,37.2,2648338,58131,64507,802391,78.9,1385848,136236,288902,926731,925788,20.3,1429900,1433835,75100,0,420919,505752,47248,60,420887,504841,47217,60,273572,286461,5495,32,973979,16.7,973005,21.4,565560,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,WV,WVA,West Virginia,1792147,Report,1007855,819288,56237,45715,407840,405695,5753,0,501565,28,17.2,499860,34.9,817268,57049,70352,237090,64.6,415797,113293,274612,308731,308446,21.5,513800,465855,28200,0,147994,160717,6263,20,147938,160488,6256,20,84721,90160,1377,12,314994,17.6,314702,22,176270,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/2021,WY,WYA,Wyoming,578759,Report,351435,243336,60722,42044,122048,117257,3947,84,146888,25.4,15.9,146543,32.9,242906,54583,78970,66534,67.1,120456,121453,354344,92234,92147,20.7,179800,162435,9200,0,46327,45890,3637,17,46324,45806,3636,17,27438,25916,673,9,95871,16.6,95783,21.5,54036,54.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,AK,AKA,Alaska,731545,Report,570465,403284,77981,55128,184195,213826,5207,56,246515,33.7,21.3,242453,44,397513,72070,103427,66080,72.1,118775,129684,622860,155843,154139,27.9,263900,289965,16600,0,70237,85597,5089,9,70159,83971,5064,9,32077,22183,554,3,160932,22,159203,28.9,54817,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,AL,ALA,Alabama,4903185,Report,2537050,1666585,51743,33990,836716,792924,36945,0,1113924,22.7,12.1,1112419,29.2,1664902,43642,66504,528699,62.2,840346,98883,298534,593437,593211,15.5,1255200,1210950,70900,0,299819,293589,37951,29,299791,293391,37945,29,180712,148073,14386,20,631388,12.9,631156,16.5,343191,40.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,AR,ARA,Arkansas,3017804,Report,1662850,1153739,55101,38231,565346,562723,25426,244,769106,25.5,12.7,766732,33.1,1151251,49673,71747,334880,63.9,538858,102859,317409,383151,382970,16.5,802400,801450,59000,0,192254,190847,24677,50,192228,190692,24643,50,117181,87869,4412,39,407828,13.5,407613,17.6,209501,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,AZ,AZA,Arizona,7278717,Report,3970345,3363062,54547,46204,1534427,1782491,44723,1421,2105116,28.9,16,2094426,37.1,3346987,59360,70415,932017,71.2,1606150,122735,303396,1162369,1158670,20.5,1868900,1995045,106400,0,522913,638970,43152,486,522837,635347,43106,486,287112,327066,11739,331,1205521,16.6,1201776,21.3,626248,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,CA,CAA,California,39512223,Report,21865730,17703550,55339,44805,8346037,9015933,340130,1450,11802833,29.9,14.7,11748137,38.4,17639894,57614,71416,4516009,77.4,7526330,128917,374534,5793632,5784852,18.9,10261100,10981230,623400,0,2679016,3114389,337704,227,2678095,3106531,336998,226,1521220,1433764,47411,146,6131336,15.5,6121850,20,3002541,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,CO,COA,Colorado,5758736,Report,3060410,2602792,53144,45197,1258019,1285511,58600,662,1664752,28.9,15.9,1658310,36.9,2595367,57685,68021,649585,77.1,1158915,137571,363291,918505,917519,20.4,1476400,1508910,75100,0,432184,486174,57632,147,432095,485277,57536,147,242139,257784,8134,89,976137,17,975055,21.7,508146,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,CT,CTA,Connecticut,3565287,Report,2211275,1891603,62022,53056,832374,1014001,45092,136,1225480,34.4,18.3,1223595,43.1,1888859,66560,77921,522756,82.9,927803,147213,350860,652633,651895,23,995900,1159275,56100,0,281592,371022,45151,19,281424,370452,45119,19,148642,244545,5459,12,697784,19.6,697014,24.6,398658,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,DE,DEA,Delaware,973764,Report,555005,447568,56996,45963,189524,250816,7171,57,290527,29.8,14.9,289695,37.6,446501,57973,72061,148255,78.5,244459,129408,293800,145260,145180,18.8,256700,284505,13800,0,65241,79998,7641,21,65228,79931,7640,21,42526,47434,4820,13,152901,15.7,152820,19.8,94793,50.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,FL,FLA,Florida,21477737,Report,12219465,9276711,56894,43192,4451063,4594805,218165,12678,5840928,27.2,14.1,5830070,33.8,9264325,53713,70846,3380979,75.2,5986283,133107,271704,3035343,3033971,17.6,5602900,6241365,375200,0,1462504,1568645,216565,4194,1461919,1567858,216465,4194,1107818,1136121,73453,3597,3251908,15.1,3250436,18.8,2320989,51.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,GA,GAA,Georgia,10617423,Report,5385975,3764344,50728,35454,1918194,1778404,67486,260,2447419,23.1,11.4,2438588,30.1,3754884,46279,66383,1033914,68.2,1834217,120914,355052,1210013,1209436,14.9,2609000,2633475,143500,0,653752,556092,65055,169,653677,555590,64938,169,428069,305238,8379,105,1275068,12,1274374,15.7,741791,48.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,HI,HIA,Hawaii,1415872,Report,890600,685464,62901,48413,245051,337742,8911,93760,439169,31,17.7,437142,39.2,683768,61269,79803,165143,61.5,258598,96331,331759,250416,250121,22.4,383000,487500,20100,0,96897,135483,9047,18036,96849,135253,9029,18019,46216,47669,2681,1408,259463,18.3,259150,23.2,97974,36.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,IA,IAA,Iowa,3155070,Report,1696035,1514487,53756,48002,781782,692562,40024,119,956164,30.3,17.7,953614,39.3,1511108,62231,69847,435712,78.8,756182,136753,306723,558800,557906,23,837700,809835,48500,0,302515,256261,40135,24,302503,255379,40124,24,166875,153324,3259,18,598935,19,598030,24.6,323476,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,ID,IDA,Idaho,1787065,Report,910095,736941,50927,41238,356171,365720,14807,243,452828,25.3,15.2,452791,33.8,736912,55040,67975,205741,70.8,361714,124441,313102,272274,272263,20.3,451400,433095,25600,0,136188,136034,14605,52,136186,136025,14599,52,71640,82156,4253,29,286879,16.1,286862,21.4,158078,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,IL,ILA,Illinois,12671821,Report,6883535,5793846,54322,45722,2718496,2955173,117715,2462,3832086,30.2,15.2,3818867,38.8,5777193,58628,69856,1497587,73.3,2381608,116561,336894,1927319,1924058,19.5,3218600,3477435,187500,0,917487,1009032,115139,800,917186,1006073,114912,799,433475,453162,24685,524,2042458,16.1,2038970,20.7,911846,44.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,IN,INA,Indiana,6732219,Report,3328110,2734813,49436,40623,1233756,1441423,55688,3946,1673593,24.9,15.5,1672348,32.4,2733164,52925,64445,783089,72.1,1452355,133766,306528,1042306,1041884,20.2,1627000,1602510,98600,0,482836,558106,56000,1364,482801,557719,55992,1364,342355,306161,7594,992,1098306,16.3,1097876,21.3,657102,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,KS,KSA,Kansas,2913314,Report,1643765,1261951,56423,43317,651902,588518,21290,241,854185,29.3,15.6,851538,38.5,1258836,56882,74276,371186,78.1,583855,122791,345701,455016,454253,20.5,817900,785265,40600,0,239472,215441,22003,103,239450,214700,21993,103,121291,113601,5098,68,477019,16.4,476246,21.5,240058,50.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,KY,KYA,Kentucky,4467673,Report,2371375,2058753,53079,46081,978845,1035005,44747,156,1365477,30.6,15.9,1360908,39.3,2052803,59247,68442,537970,71.7,862555,114921,315946,710038,709327,20.5,1147600,1167075,56700,0,339691,370242,42575,105,339671,369551,42555,105,150374,191007,13067,69,752613,16.8,751882,21.7,354517,47.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,LA,LAA,Louisiana,4648794,Report,2550580,1911134,54865,41110,848549,1009621,52150,814,1191044,25.6,14.7,1187977,33.4,1907822,53573,71622,513275,69.3,934278,126080,344198,684360,684165,19.2,1209300,1276080,65200,0,279342,404652,50696,366,279318,404482,50667,365,179517,222468,11179,75,735056,15.8,734832,20.6,413239,55.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,MA,MAA,Massachusetts,6892503,Report,3848770,3495331,55840,50712,1696716,1714188,84366,61,2293964,33.3,17,2286758,41.3,3485600,62920,69476,949278,81.2,1520373,130021,329143,1172283,1169948,21.1,1869500,1877070,102200,0,573625,598649,84333,9,573487,596452,84277,9,258737,311984,39172,5,1256616,18.2,1254225,22.6,609898,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,MD,MDA,Maryland,6045680,Report,3335590,2681526,55173,44354,1277347,1331547,70971,1661,1813685,30,15.1,1808398,38.4,2675194,56786,70804,712281,74.2,1102694,114936,347676,910486,909490,19.3,1559000,1692990,83600,0,439139,470888,69911,459,439092,469939,69895,459,201938,206492,25471,219,980397,16.2,979385,20.8,434120,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/2021,ME,MEA,Maine,1344212,Report,791220,683925,58861,50879,331840,330400,21630,55,452561,33.7,17.7,452172,41.3,683340,62384,72233,235336,82.5,379194,132927,277363,237603,237390,21.7,397700,365820,27700,0,117342,120245,21726,16,117320,120054,21722,16,65460,80527,10769,7,259329,19.3,259112,23.7,156763,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
