date,new positive labs,total positive labs,new negative labs,total negative labs,total tested,new hospital admissions,cumulative hospital admissions,new hospital discharges,cumulative hospital discharges,hospital deaths,cumulative hospital deaths,currently hospitalized,icu,vented,deaths,total deaths,new people positive,total people positive,new people negative,total people negative,total people tested,date_scraped,new total labs,%_positive_labs,new people tested,%_new_people_positive,date_ts
03/15/2020,1,21,127,424,445,1.0,10.0,0.0,1.0,0.0,0.0,9.0,,,0,0,,,,,,2020-05-21,128,0.0078125,,,737499
03/16/2020,2,23,67,491,514,2.0,12.0,0.0,1.0,0.0,0.0,11.0,,,0,0,,,,,,2020-05-21,69,0.028985507246376812,,,737500
03/17/2020,11,34,126,617,651,6.0,18.0,0.0,1.0,0.0,0.0,17.0,,,0,0,,,,,,2020-05-21,137,0.08029197080291971,,,737501
03/18/2020,13,47,130,747,794,3.0,21.0,0.0,1.0,0.0,0.0,20.0,,,0,0,,,,,,2020-05-21,143,0.09090909090909091,,,737502
03/19/2020,12,59,248,995,1054,2.0,23.0,1.0,2.0,0.0,0.0,21.0,,,1,1,,,,,,2020-05-21,260,0.046153846153846156,,,737503
03/20/2020,14,73,191,1186,1259,5.0,28.0,0.0,2.0,0.0,0.0,26.0,,,0,1,,,,,,2020-05-21,205,0.06829268292682927,,,737504
03/21/2020,17,90,190,1376,1466,3.0,31.0,2.0,4.0,0.0,0.0,27.0,,,0,1,,,,,,2020-05-21,207,0.0821256038647343,,,737505
03/22/2020,24,114,68,1444,1558,2.0,33.0,0.0,4.0,0.0,0.0,29.0,,,0,1,,,,,,2020-05-21,92,0.2608695652173913,,,737506
03/23/2020,18,132,166,1610,1742,16.0,49.0,1.0,5.0,0.0,0.0,44.0,,,0,1,,,,,,2020-05-21,184,0.09782608695652174,,,737507
03/24/2020,18,150,166,1776,1926,7.0,56.0,0.0,5.0,0.0,0.0,51.0,,,0,1,,,,,,2020-05-21,184,0.09782608695652174,,,737508
03/25/2020,33,183,239,2015,2198,5.0,61.0,1.0,6.0,0.0,0.0,55.0,,,0,1,,,,,,2020-05-21,272,0.1213235294117647,,,737509
03/26/2020,37,220,268,2283,2503,9.0,70.0,5.0,11.0,0.0,0.0,59.0,,,0,1,,,,,,2020-05-21,305,0.12131147540983607,,,737510
03/27/2020,36,256,258,2541,2797,8.0,78.0,1.0,12.0,1.0,1.0,65.0,,,2,3,,,,,,2020-05-21,294,0.12244897959183673,,,737511
03/28/2020,59,315,299,2840,3155,13.0,91.0,2.0,14.0,1.0,2.0,75.0,,,1,4,,,,,,2020-05-21,358,0.164804469273743,,,737512
03/29/2020,110,425,347,3187,3612,8.0,99.0,4.0,18.0,1.0,3.0,78.0,,,2,6,,,,,,2020-05-21,457,0.24070021881838075,,,737513
03/30/2020,85,510,289,3476,3986,19.0,118.0,6.0,24.0,0.0,3.0,91.0,,,3,9,,,,,,2020-05-21,374,0.22727272727272727,,,737514
03/31/2020,75,585,355,3831,4416,11.0,129.0,7.0,31.0,1.0,4.0,94.0,,,2,11,,,,,,2020-05-21,430,0.1744186046511628,,,737515
04/01/2020,104,689,581,4412,5101,18.0,147.0,7.0,38.0,0.0,4.0,105.0,,,1,12,,,,,,2020-05-21,685,0.15182481751824817,,,737516
04/02/2020,44,733,445,4857,5590,21.0,168.0,6.0,44.0,2.0,6.0,118.0,,,4,16,,,,,,2020-05-21,489,0.08997955010224949,,,737517
04/03/2020,121,854,727,5584,6438,23.0,191.0,7.0,51.0,0.0,6.0,134.0,,,3,19,,,,,,2020-05-21,848,0.14268867924528303,,,737518
04/04/2020,150,1004,677,6261,7265,21.0,212.0,4.0,55.0,5.0,11.0,146.0,,,9,28,,,,,,2020-05-21,827,0.18137847642079807,,,737519
04/05/2020,166,1170,1140,7401,8571,20.0,232.0,9.0,64.0,1.0,12.0,156.0,,,2,30,,,,,,2020-05-21,1306,0.12710566615620214,,,737520
04/06/2020,181,1351,1664,9065,10416,26.0,258.0,7.0,71.0,0.0,12.0,175.0,,,5,35,,,,,,2020-05-21,1845,0.0981029810298103,,,737521
04/07/2020,256,1607,1619,10684,12291,20.0,278.0,4.0,75.0,2.0,14.0,189.0,,,5,40,,,,,,2020-05-21,1875,0.13653333333333334,,,737522
04/08/2020,286,1893,1599,12283,14176,18.0,296.0,8.0,83.0,6.0,20.0,193.0,,,7,47,,,,,,2020-05-21,1885,0.15172413793103448,,,737523
04/09/2020,266,2159,1526,13809,15968,32.0,328.0,8.0,91.0,4.0,24.0,213.0,,,6,53,,,,,,2020-05-21,1792,0.1484375,,,737524
04/10/2020,410,2569,2441,16250,18819,29.0,357.0,17.0,108.0,5.0,29.0,220.0,,,10,63,,,,,,2020-05-21,2851,0.14380918975797966,,,737525
04/11/2020,298,2867,1827,18077,20944,29.0,386.0,11.0,119.0,2.0,31.0,236.0,,,11,74,,,,,,2020-05-21,2125,0.14023529411764707,,,737526
04/12/2020,293,3160,1572,19649,22809,34.0,420.0,13.0,132.0,5.0,36.0,252.0,,,10,84,,,,,,2020-05-21,1865,0.15710455764075068,,,737527
04/13/2020,177,3337,1026,20675,24012,36.0,456.0,13.0,145.0,3.0,39.0,272.0,,,9,93,,,,,,2020-05-21,1203,0.14713216957605985,,,737528
04/14/2020,270,3607,1784,22459,26066,27.0,483.0,16.0,161.0,5.0,44.0,278.0,,,8,101,,,,,,2020-05-21,2054,0.1314508276533593,,,737529
04/15/2020,297,3904,1767,24226,28130,31.0,514.0,19.0,180.0,3.0,47.0,287.0,,,17,118,,,,,,2020-05-21,2064,0.1438953488372093,,,737530
04/16/2020,395,4299,2358,26584,30883,37.0,551.0,25.0,205.0,6.0,53.0,293.0,,,13,131,,,,,,2020-05-21,2753,0.14347984017435525,,,737531
04/17/2020,296,4595,1751,28335,32930,31.0,582.0,20.0,225.0,7.0,60.0,297.0,,,21,152,,,,,,2020-05-21,2047,0.1446018563751832,,,737532
04/18/2020,273,4868,1658,29993,34861,27.0,609.0,18.0,243.0,4.0,64.0,302.0,,,14,166,,,,,,2020-05-21,1931,0.14137752459865355,,,737533
04/19/2020,337,5205,1997,31990,37195,24.0,633.0,26.0,269.0,1.0,65.0,299.0,,,11,177,,,,,,2020-05-21,2334,0.1443873179091688,,,737534
04/20/2020,369,5574,1843,33833,39407,46.0,679.0,30.0,299.0,3.0,68.0,312.0,,,11,188,,,,,,2020-05-21,2212,0.16681735985533455,,,737535
04/21/2020,368,5942,2048,35881,41823,45.0,724.0,31.0,330.0,5.0,73.0,321.0,,,15,203,,,,,,2020-05-21,2416,0.152317880794702,,,737536
04/22/2020,412,6354,2282,38163,44517,41.0,765.0,32.0,362.0,5.0,78.0,325.0,,,13,216,,,,,,2020-05-21,2694,0.15293244246473645,,,737537
04/23/2020,427,6781,2395,40558,47339,31.0,796.0,28.0,390.0,5.0,83.0,323.0,,,12,228,,,,,,2020-05-21,2822,0.1513111268603827,,,737538
04/24/2020,407,7188,3204,43762,50950,35.0,831.0,27.0,417.0,4.0,87.0,327.0,,,9,237,,,,,,2020-05-21,3611,0.11271116034339518,,,737539
04/25/2020,287,7475,2202,45964,53439,34.0,865.0,17.0,434.0,5.0,92.0,339.0,,,11,248,,,,,,2020-05-21,2489,0.11530735235034151,,,737540
04/26/2020,285,7760,2213,48177,55937,33.0,898.0,15.0,449.0,3.0,95.0,354.0,,,9,257,,,,,,2020-05-21,2498,0.11409127301841474,,,737541
04/27/2020,205,7965,1590,49767,57732,29.0,927.0,21.0,470.0,4.0,99.0,358.0,,,8,265,,,,,,2020-05-21,1795,0.11420612813370473,,,737542
04/28/2020,318,8283,2151,51918,60201,43.0,970.0,24.0,494.0,3.0,102.0,374.0,,,16,281,,,,,,2020-05-21,2469,0.12879708383961117,,,737543
04/29/2020,376,8659,3171,55089,63748,33.0,1003.0,38.0,532.0,11.0,113.0,358.0,,,11,292,,,,,,2020-05-21,3547,0.1060050747110234,,,737544
04/30/2020,346,9005,2597,57686,66691,33.0,1036.0,37.0,569.0,5.0,118.0,349.0,,,17,309,,,,,,2020-05-21,2943,0.11756710839279647,,,737545
05/01/2020,318,9323,2953,60639,69962,51.0,1087.0,39.0,608.0,3.0,121.0,358.0,,,7,316,,,,,,2020-05-21,3271,0.09721797615408131,,,737546
05/02/2020,188,9511,1811,62450,71961,34.0,1121.0,39.0,647.0,5.0,126.0,348.0,,,23,339,,,,,,2020-05-21,1999,0.09404702351175588,,,737547
05/03/2020,181,9692,2034,64484,74176,31.0,1152.0,27.0,674.0,8.0,134.0,344.0,,,16,355,,,,,,2020-05-21,2215,0.08171557562076749,,,737548
05/04/2020,288,9980,2018,66502,76482,29.0,1181.0,31.0,705.0,5.0,139.0,337.0,,,16,371,,,,,,2020-05-21,2306,0.12489158716392021,,,737549
05/05/2020,303,10283,2666,69168,79451,27.0,1208.0,32.0,737.0,6.0,145.0,326.0,,,15,386,,,,,,2020-05-21,2969,0.1020545638262041,,,737550
05/06/2020,343,10626,2620,71788,82414,28.0,1236.0,43.0,780.0,9.0,154.0,302.0,,,16,402,,,,,,2020-05-21,2963,0.11576105298683767,,,737551
05/07/2020,258,10884,2699,74487,85371,35.0,1271.0,40.0,820.0,5.0,159.0,292.0,,,15,417,,,,,,2020-05-21,2957,0.08725059181602976,,,737552
05/08/2020,231,11115,2339,76826,87941,28.0,1299.0,29.0,849.0,4.0,163.0,287.0,,,11,428,,,,,,2020-05-21,2570,0.08988326848249027,,,737553
05/09/2020,285,11400,3113,79939,91339,22.0,1321.0,21.0,870.0,4.0,167.0,284.0,,,11,439,,,,,,2020-05-21,3398,0.08387286639199529,,,737554
05/10/2020,189,11589,1943,81882,93471,19.0,1340.0,22.0,892.0,6.0,173.0,275.0,,,10,449,,,,,,2020-05-21,2132,0.08864915572232646,,,737555
05/11/2020,172,11761,1743,83625,95386,30.0,1370.0,16.0,908.0,5.0,178.0,284.0,,,10,459,,,,,,2020-05-21,1915,0.0898172323759791,,,737556
05/12/2020,216,11977,2462,86087,98064,22.0,1392.0,18.0,926.0,4.0,182.0,284.0,,,16,475,,,,,,2020-05-21,2678,0.08065720687079911,,,737557
05/13/2020,195,12172,3498,89585,101757,19.0,1411.0,23.0,949.0,1.0,183.0,279.0,,,10,485,,,,,,2020-05-21,3693,0.05280259951259139,,,737558
05/14/2020,223,12395,3174,92759,105154,15.0,1426.0,26.0,975.0,3.0,186.0,265.0,,,10,495,,,,,,2020-05-21,3397,0.0656461583750368,,,737559
05/15/2020,226,12621,3288,96047,108668,23.0,1449.0,40.0,1015.0,4.0,190.0,244.0,,,11,506,,,,,,2020-05-21,3514,0.064314171883893,,,737560
05/16/2020,261,12882,3830,99877,112759,24.0,1473.0,11.0,1026.0,5.0,195.0,252.0,,,10,516,,,,,,2020-05-21,4091,0.0637985822537277,,,737561
05/17/2020,128,13010,2713,102590,115600,17.0,1490.0,6.0,1032.0,5.0,200.0,258.0,,,8,524,,,,,,2020-05-21,2841,0.04505455825413587,,,737562
05/18/2020,132,13142,1708,104298,117440,16.0,1506.0,15.0,1047.0,5.0,205.0,254.0,,,17,541,,,,,,2020-05-21,1840,0.07173913043478261,,,737563
05/19/2020,240,13382,2950,107248,120630,,,,,,,,,,6,547,,,,,,2020-05-21,3190,0.07523510971786834,,,737564
05/20/2020,189,13571,2548,109796,123367,,,,,,,,,,9,556,,,,,,2020-05-21,2737,0.06905370843989769,,,737565
02/27/2020,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-05-30,0,,,,737482
02/28/2020,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-05-30,0,,,,737483
02/29/2020,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-05-30,0,,,,737484
03/01/2020,2,2,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-05-30,2,1.0,,,737485
03/02/2020,0,2,1,1,3,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,,,,,,2020-05-30,1,0.0,,,737486
03/03/2020,0,2,2,3,5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,,,,,,2020-05-30,2,0.0,,,737487
03/04/2020,0,2,4,7,9,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,4,0.0,,,737488
03/05/2020,1,3,5,12,15,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,6,0.16666666666666666,,,737489
03/06/2020,0,3,12,24,27,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,12,0.0,,,737490
03/07/2020,0,3,13,37,40,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,13,0.0,,,737491
03/08/2020,0,3,22,59,62,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,22,0.0,,,737492
03/09/2020,1,4,12,71,75,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,13,0.07692307692307693,,,737493
03/10/2020,1,5,18,89,94,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-05-30,19,0.05263157894736842,,,737494
03/11/2020,0,5,31,120,125,1.0,4.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,,,,,,2020-05-30,31,0.0,,,737495
03/12/2020,8,13,42,162,175,1.0,5.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,,,,,,2020-05-30,50,0.16,,,737496
03/13/2020,6,19,49,211,230,4.0,9.0,1.0,1.0,0.0,0.0,8.0,0,0,0,0,,,,,,2020-05-30,55,0.10909090909090909,,,737497
03/14/2020,0,19,86,297,316,0.0,9.0,0.0,1.0,0.0,0.0,8.0,0,0,0,0,,,,,,2020-05-30,86,0.0,,,737498
03/15/2020,1,20,127,424,444,1.0,10.0,0.0,1.0,0.0,0.0,9.0,0,0,0,0,,,,,,2020-05-30,128,0.0078125,,,737499
03/16/2020,2,22,67,491,513,2.0,12.0,0.0,1.0,0.0,0.0,11.0,0,0,0,0,,,,,,2020-05-30,69,0.028985507246376812,,,737500
03/17/2020,12,34,126,617,651,6.0,18.0,0.0,1.0,0.0,0.0,17.0,0,0,0,0,,,,,,2020-05-30,138,0.08695652173913043,,,737501
03/18/2020,11,45,130,747,792,3.0,21.0,0.0,1.0,0.0,0.0,20.0,0,0,0,0,,,,,,2020-05-30,141,0.07801418439716312,,,737502
03/19/2020,16,61,248,995,1056,2.0,23.0,1.0,2.0,0.0,0.0,21.0,0,0,1,1,,,,,,2020-05-30,264,0.06060606060606061,,,737503
03/20/2020,13,74,191,1186,1260,5.0,28.0,0.0,2.0,0.0,0.0,26.0,0,0,0,1,,,,,,2020-05-30,204,0.06372549019607843,,,737504
03/21/2020,14,88,190,1376,1464,3.0,31.0,2.0,4.0,0.0,0.0,27.0,0,0,0,1,,,,,,2020-05-30,204,0.06862745098039216,,,737505
03/22/2020,25,113,68,1444,1557,2.0,33.0,0.0,4.0,0.0,0.0,29.0,0,0,0,1,,,,,,2020-05-30,93,0.26881720430107525,,,737506
03/23/2020,16,129,166,1610,1739,16.0,49.0,1.0,5.0,0.0,0.0,44.0,0,0,0,1,,,,,,2020-05-30,182,0.08791208791208792,,,737507
03/24/2020,19,148,166,1776,1924,7.0,56.0,0.0,5.0,0.0,0.0,51.0,0,0,0,1,,,,,,2020-05-30,185,0.10270270270270271,,,737508
03/25/2020,28,176,239,2015,2191,5.0,61.0,1.0,6.0,0.0,0.0,55.0,0,0,0,1,,,,,,2020-05-30,267,0.10486891385767791,,,737509
03/26/2020,41,217,268,2283,2500,10.0,71.0,5.0,11.0,0.0,0.0,60.0,0,0,0,1,,,,,,2020-05-30,309,0.13268608414239483,,,737510
03/27/2020,31,248,258,2541,2789,8.0,79.0,1.0,12.0,1.0,1.0,66.0,0,0,2,3,,,,,,2020-05-30,289,0.10726643598615918,,,737511
03/28/2020,63,311,299,2840,3151,13.0,92.0,3.0,15.0,1.0,2.0,75.0,0,0,1,4,,,,,,2020-05-30,362,0.17403314917127072,,,737512
03/29/2020,105,416,347,3187,3603,8.0,100.0,4.0,19.0,1.0,3.0,78.0,0,0,2,6,,,,,,2020-05-30,452,0.2323008849557522,,,737513
03/30/2020,77,493,289,3476,3969,20.0,120.0,5.0,24.0,0.0,3.0,93.0,0,0,3,9,,,,,,2020-05-30,366,0.2103825136612022,,,737514
03/31/2020,73,566,355,3831,4397,11.0,131.0,7.0,31.0,1.0,4.0,96.0,0,0,2,11,,,,,,2020-05-30,428,0.1705607476635514,,,737515
04/01/2020,101,667,581,4412,5079,18.0,149.0,7.0,38.0,0.0,4.0,107.0,0,0,1,12,,,,,,2020-05-30,682,0.14809384164222875,,,737516
04/02/2020,62,729,445,4857,5586,21.0,170.0,6.0,44.0,2.0,6.0,120.0,0,0,4,16,,,,,,2020-05-30,507,0.1222879684418146,,,737517
04/03/2020,99,828,727,5584,6412,23.0,193.0,7.0,51.0,0.0,6.0,136.0,0,0,3,19,,,,,,2020-05-30,826,0.1198547215496368,,,737518
04/04/2020,137,965,677,6261,7226,21.0,214.0,4.0,55.0,5.0,11.0,148.0,0,0,9,28,,,,,,2020-05-30,814,0.1683046683046683,,,737519
04/05/2020,183,1148,1140,7401,8549,20.0,234.0,9.0,64.0,1.0,12.0,158.0,45,37,2,30,,,,,,2020-05-30,1323,0.1383219954648526,,,737520
04/06/2020,207,1355,1664,9065,10420,26.0,260.0,7.0,71.0,0.0,12.0,177.0,45,38,5,35,,,,,,2020-05-30,1871,0.11063602351683592,,,737521
04/07/2020,260,1615,1619,10684,12299,20.0,280.0,3.0,74.0,2.0,14.0,192.0,45,35,5,40,,,,,,2020-05-30,1879,0.1383714741883981,,,737522
04/08/2020,274,1889,1599,12283,14172,19.0,299.0,8.0,82.0,6.0,20.0,197.0,50,36,9,49,,,,,,2020-05-30,1873,0.14628937533368927,,,737523
04/09/2020,278,2167,1526,13809,15976,32.0,331.0,9.0,91.0,4.0,24.0,216.0,50,38,8,57,,,,,,2020-05-30,1804,0.1541019955654102,,,737524
04/10/2020,406,2573,2441,16250,18823,29.0,360.0,17.0,108.0,5.0,29.0,223.0,48,36,10,67,,,,,,2020-05-30,2847,0.1426062521952933,,,737525
04/11/2020,280,2853,1827,18077,20930,29.0,389.0,11.0,119.0,2.0,31.0,239.0,49,40,11,78,,,,,,2020-05-30,2107,0.132890365448505,,,737526
04/12/2020,288,3141,1572,19649,22790,34.0,423.0,13.0,132.0,5.0,36.0,255.0,54,44,10,88,,,,,,2020-05-30,1860,0.15483870967741936,,,737527
04/13/2020,186,3327,1026,20675,24002,36.0,459.0,13.0,145.0,3.0,39.0,275.0,61,43,9,97,,,,,,2020-05-30,1212,0.15346534653465346,,,737528
04/14/2020,267,3594,1784,22459,26053,27.0,486.0,16.0,161.0,5.0,44.0,281.0,62,43,8,105,,,,,,2020-05-30,2051,0.13018039980497317,,,737529
04/15/2020,307,3901,1767,24226,28127,31.0,517.0,19.0,180.0,3.0,47.0,290.0,67,43,17,122,,,,,,2020-05-30,2074,0.14802314368370298,,,737530
04/16/2020,392,4293,2358,26584,30877,37.0,554.0,25.0,205.0,6.0,53.0,296.0,70,43,13,135,,,,,,2020-05-30,2750,0.14254545454545456,,,737531
04/17/2020,290,4583,1751,28335,32918,31.0,585.0,20.0,225.0,7.0,60.0,300.0,62,45,21,156,,,,,,2020-05-30,2041,0.14208721215090642,,,737532
04/18/2020,283,4866,1658,29993,34859,26.0,611.0,18.0,243.0,4.0,64.0,304.0,67,43,14,170,,,,,,2020-05-30,1941,0.145801133436373,,,737533
04/19/2020,337,5203,1997,31990,37193,24.0,635.0,26.0,269.0,1.0,65.0,301.0,71,44,11,181,,,,,,2020-05-30,2334,0.1443873179091688,,,737534
04/20/2020,380,5583,1843,33833,39416,46.0,681.0,29.0,298.0,2.0,67.0,316.0,72,45,10,191,,,,,,2020-05-30,2223,0.17094017094017094,,,737535
04/21/2020,389,5972,2048,35881,41853,45.0,726.0,31.0,329.0,5.0,72.0,325.0,77,48,16,207,,,,,,2020-05-30,2437,0.15962248666393106,,,737536
04/22/2020,383,6355,2282,38163,44518,41.0,767.0,32.0,361.0,5.0,77.0,329.0,77,52,13,220,,,,,,2020-05-30,2665,0.14371482176360226,,,737537
04/23/2020,421,6776,2395,40558,47334,31.0,798.0,28.0,389.0,5.0,82.0,327.0,78,53,12,232,,,,,,2020-05-30,2816,0.1495028409090909,,,737538
04/24/2020,415,7191,3204,43762,50953,35.0,833.0,27.0,416.0,4.0,86.0,331.0,81,56,11,243,,,,,,2020-05-30,3619,0.11467256148107212,,,737539
04/25/2020,305,7496,2202,45964,53460,34.0,867.0,17.0,433.0,5.0,91.0,343.0,84,55,12,255,,,,,,2020-05-30,2507,0.12165935380933386,,,737540
04/26/2020,275,7771,2213,48177,55948,33.0,900.0,15.0,448.0,3.0,94.0,358.0,80,55,11,266,,,,,,2020-05-30,2488,0.11053054662379422,,,737541
04/27/2020,205,7976,1590,49767,57743,29.0,929.0,21.0,469.0,4.0,98.0,362.0,98,62,9,275,,,,,,2020-05-30,1795,0.11420612813370473,,,737542
04/28/2020,329,8305,2151,51918,60223,43.0,972.0,24.0,493.0,3.0,101.0,378.0,76,51,20,295,,,,,,2020-05-30,2480,0.13266129032258064,,,737543
04/29/2020,374,8679,3171,55089,63768,34.0,1006.0,38.0,531.0,11.0,112.0,363.0,80,54,15,310,,,,,,2020-05-30,3545,0.10550070521861778,,,737544
04/30/2020,350,9029,2597,57686,66715,33.0,1039.0,38.0,569.0,6.0,118.0,352.0,83,59,21,331,,,,,,2020-05-30,2947,0.1187648456057007,,,737545
05/01/2020,315,9344,3073,60759,70103,51.0,1090.0,39.0,608.0,3.0,121.0,361.0,84,61,10,341,,,,,,2020-05-30,3388,0.09297520661157024,,,737546
05/02/2020,189,9533,1915,62674,72207,35.0,1125.0,39.0,647.0,5.0,126.0,352.0,89,62,22,363,,,,,,2020-05-30,2104,0.08982889733840305,,,737547
05/03/2020,182,9715,2153,64827,74542,31.0,1156.0,27.0,674.0,8.0,134.0,348.0,86,60,16,379,,,,,,2020-05-30,2335,0.07794432548179872,,,737548
05/04/2020,291,10006,2079,66906,76912,30.0,1186.0,31.0,705.0,5.0,139.0,342.0,82,56,17,396,,,,,,2020-05-30,2370,0.12278481012658228,,,737549
05/05/2020,304,10310,2851,69757,80067,28.0,1214.0,32.0,737.0,6.0,145.0,332.0,71,52,15,411,,,,,,2020-05-30,3155,0.09635499207606973,,,737550
05/06/2020,348,10658,2827,72584,83242,28.0,1242.0,44.0,781.0,9.0,154.0,307.0,77,56,19,430,,,,,,2020-05-30,3175,0.10960629921259843,,,737551
05/07/2020,269,10927,2886,75470,86397,35.0,1277.0,41.0,822.0,5.0,159.0,296.0,70,52,17,447,,,,,,2020-05-30,3155,0.08526148969889065,,,737552
05/08/2020,236,11163,2482,77952,89115,28.0,1305.0,29.0,851.0,4.0,163.0,291.0,73,52,17,464,,,,,,2020-05-30,2718,0.08682855040470934,,,737553
05/09/2020,283,11446,3280,81232,92678,22.0,1327.0,21.0,872.0,4.0,167.0,288.0,72,53,12,476,,,,,,2020-05-30,3563,0.07942744877911873,,,737554
05/10/2020,188,11634,2077,83309,94943,20.0,1347.0,22.0,894.0,6.0,173.0,280.0,68,48,13,489,,,,,,2020-05-30,2265,0.08300220750551876,,,737555
05/11/2020,173,11807,1791,85100,96907,30.0,1377.0,16.0,910.0,5.0,178.0,289.0,65,42,11,500,,,,,,2020-05-30,1964,0.08808553971486761,,,737556
05/12/2020,218,12025,2421,87521,99546,23.0,1400.0,18.0,928.0,4.0,182.0,290.0,63,41,18,518,,,,,,2020-05-30,2639,0.0826070481242895,,,737557
05/13/2020,195,12220,3509,91030,103250,22.0,1422.0,24.0,952.0,1.0,183.0,287.0,66,44,11,529,,,,,,2020-05-30,3704,0.05264578833693304,,,737558
05/14/2020,221,12441,3269,94299,106740,18.0,1440.0,27.0,979.0,3.0,186.0,275.0,64,45,12,541,,,,,,2020-05-30,3490,0.06332378223495702,,,737559
05/15/2020,226,12667,3432,97731,110398,24.0,1464.0,41.0,1020.0,5.0,191.0,253.0,62,46,12,553,,,,,,2020-05-30,3658,0.06178239475123018,,,737560
05/16/2020,255,12922,4001,101732,114654,25.0,1489.0,11.0,1031.0,5.0,196.0,262.0,59,44,12,565,,,,,,2020-05-30,4256,0.05991541353383459,,,737561
05/17/2020,130,13052,2779,104511,117563,17.0,1506.0,7.0,1038.0,5.0,201.0,267.0,58,45,10,575,,,,,,2020-05-30,2909,0.0446888965280165,,,737562
05/18/2020,137,13189,1890,106401,119590,18.0,1524.0,15.0,1053.0,5.0,206.0,265.0,56,41,17,592,,,,,,2020-05-30,2027,0.06758756783423779,,,737563
05/19/2020,213,13402,3082,109483,122885,22.0,1546.0,31.0,1084.0,5.0,211.0,251.0,56,40,9,601,,,,,,2020-05-30,3295,0.0646433990895296,,,737564
05/20/2020,184,13586,2734,112217,125803,19.0,1565.0,23.0,1107.0,7.0,218.0,240.0,51,34,20,621,,,,,,2020-05-30,2918,0.06305688827964359,,,737565
05/21/2020,175,13761,3795,116012,129773,23.0,1588.0,15.0,1122.0,3.0,221.0,245.0,49,32,19,640,,,,,,2020-05-30,3970,0.04408060453400504,,,737566
05/22/2020,207,13968,2942,118954,132922,19.0,1607.0,29.0,1151.0,5.0,226.0,230.0,0,0,7,647,,,,,,2020-05-30,3149,0.0657351540171483,,,737567
05/23/2020,108,14076,2703,121657,135733,16.0,1623.0,11.0,1162.0,3.0,229.0,232.0,50,36,10,657,,,,,,2020-05-30,2811,0.0384204909284952,,,737568
05/24/2020,89,14165,1333,122990,137155,11.0,1634.0,14.0,1176.0,2.0,231.0,227.0,49,35,8,665,,,,,,2020-05-30,1422,0.06258790436005626,,,737569
05/25/2020,70,14235,1330,124320,138555,10.0,1644.0,12.0,1188.0,0.0,231.0,225.0,53,36,8,673,,,,,,2020-05-30,1400,0.05,,,737570
05/26/2020,153,14388,2489,126809,141197,21.0,1665.0,20.0,1208.0,4.0,235.0,222.0,47,33,15,688,,,,,,2020-05-30,2642,0.057910673732021196,,,737571
05/27/2020,132,14520,1944,128753,143273,17.0,1682.0,17.0,1225.0,3.0,238.0,219.0,50,32,9,697,,,,,,2020-05-30,2076,0.06358381502890173,,,737572
05/28/2020,128,14648,3188,131941,146589,,,,,,,,,,6,703,,,,,,2020-05-30,3316,0.038600723763570564,,,737573
05/29/2020,171,14819,3557,135498,150317,,,,,,,,,,8,711,,,,,,2020-05-30,3728,0.04586909871244635,,,737574
02/27/2020,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-06-09,0,,,,737482
02/28/2020,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-06-09,0,,,,737483
02/29/2020,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-06-09,0,,,,737484
03/01/2020,2,2,0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,,,,,,2020-06-09,2,1.0,,,737485
03/02/2020,0,2,1,1,3,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,,,,,,2020-06-09,1,0.0,,,737486
03/03/2020,0,2,2,3,5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,,,,,,2020-06-09,2,0.0,,,737487
03/04/2020,0,2,4,7,9,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0,0,0,0,,,,,,2020-06-09,4,0.0,,,737488
